symbol,direction,entry_time,exit_time,entry_price,exit_price,position_size,pnl,exit_reason,enter_tag,exit_tag,tp1_price,tp1_time,tp1_exit_reason,tp2_price,tp2_time,tp1_pnl,pnl_points,pnl_usd,capital
AUDUSD,long,2025-06-11 16:00:00+00:00,2025-06-11 16:10:00+00:00,0.6518,0.65241,1.0,0.0006099999999999994,TP2_double_HH_15,FVG,TP2_double_HH_15,0.65241,2025-06-11 16:10:00+00:00,TP1_HH_15,0.6519,2025-06-11 16:10:00+00:00,0.0003049999999999997,0.0006099999999999994,93.58698987419443,116627.29882294046
USDJPY,long,2025-06-11 16:20:00+00:00,2025-06-11 16:35:00+00:00,144.792,144.922,1.0,0.12999999999999545,bearish_mons_reaction,BREAKER_H1,bearish_mons_reaction,,,,,,,0.12999999999999545,89.7839659649673,116717.08278890542
USDJPY,long,2025-06-11 15:35:00+00:00,2025-06-11 16:35:00+00:00,144.501,144.922,1.0,0.3234999999999957,bearish_mons_reaction,GPL_H1,bearish_mons_reaction,144.727,2025-06-11 16:05:00+00:00,TP1_TP1_ATR,,,0.11299999999999955,0.3234999999999957,223.87388322571866,116940.95667213114
USDJPY,long,2025-06-11 15:30:00+00:00,2025-06-11 16:35:00+00:00,144.479,144.922,1.0,0.44299999999998363,bearish_mons_reaction,OB,bearish_mons_reaction,,,,,,,0.44299999999998363,306.61895500383,117247.57562713497
EURUSD,long,2025-06-11 15:55:00+00:00,2025-06-11 18:35:00+00:00,1.14601,1.14885,1.0,0.0028399999999999537,bearish_lqs,FVG,bearish_lqs,,,,,,,0.0028399999999999537,247.81633668117675,117495.39196381615
XAUUSD,long,2025-06-11 15:50:00+00:00,2025-06-11 20:35:00+00:00,3342.58,3322.1804756899473,1.0,-20.399524310052584,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-20.399524310052584,-610.2927771377973,116885.09918667836
GBPUSD,long,2025-06-11 15:55:00+00:00,2025-06-11 20:55:00+00:00,1.3518,1.35616,1.0,0.0043600000000001415,TP2_RR_5,FVG,TP2_RR_5,1.35616,2025-06-11 20:55:00+00:00,TP1_TP1_ATR,1.3561777753949407,2025-06-11 20:55:00+00:00,0.0021800000000000708,0.0043600000000001415,322.53291907087896,117207.63210574923
USDJPY,long,2025-06-11 20:45:00+00:00,2025-06-11 21:00:00+00:00,144.537,144.41072324502625,1.0,-0.1262767549737589,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.1262767549737589,-87.36638713530715,117120.26571861393
AUDUSD,long,2025-06-11 21:00:00+00:00,2025-06-11 21:15:00+00:00,0.65139,0.65051,1.0,-0.0008799999999999919,SL_zone_level_FVG_OB,FVG_OB,SL_zone_level_FVG_OB,,,,,,,-0.0008799999999999919,-135.09571838683306,116985.1700002271
USDJPY,long,2025-06-11 21:00:00+00:00,2025-06-11 23:10:00+00:00,144.395,144.627,1.0,0.23199999999999932,bearish_lqs,OB,bearish_lqs,,,,,,,0.23199999999999932,160.6703833235218,117145.84038355062
USDJPY,long,2025-06-11 21:05:00+00:00,2025-06-11 23:10:00+00:00,144.355,144.627,1.0,0.2720000000000198,bearish_lqs,BREAKER_OB,bearish_lqs,,,,,,,0.2720000000000198,188.42437047557743,117334.2647540262
GBPUSD,long,2025-06-11 22:55:00+00:00,2025-06-12 01:35:00+00:00,1.35373,1.35549,1.0,0.0017599999999999838,TP2_RR_5,FVG,TP2_RR_5,1.35549,2025-06-12 01:35:00+00:00,TP1_TP1_ATR,1.3554984009542415,2025-06-12 01:35:00+00:00,0.0008799999999999919,0.0017599999999999838,130.01115436608362,117464.27590839227
EURUSD,long,2025-06-11 23:00:00+00:00,2025-06-12 01:55:00+00:00,1.14832,1.15052,1.0,0.0015199999999999658,TP2_RR_5,BREAKER_H1,TP2_RR_5,1.14916,2025-06-12 01:10:00+00:00,TP1_TP1_ATR,1.1501242038594575,2025-06-12 01:55:00+00:00,0.00041999999999997595,0.0015199999999999658,132.36728438065745,117596.64319277293
USDCAD,long,2025-06-12 01:10:00+00:00,2025-06-12 01:55:00+00:00,1.36685,1.3665282531605267,1.0,-0.0003217468394731693,SL_sl_atr_B_mons_reaction,B_mons_reaction,SL_sl_atr_B_mons_reaction,,,,,,,-0.0003217468394731693,-23.53929395860331,117573.10389881433
USDJPY,long,2025-06-12 01:50:00+00:00,2025-06-12 02:00:00+00:00,144.286,144.2235850972394,1.0,-0.062414902760593804,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.062414902760593804,-43.25776773948533,117529.84613107485
EURUSD,long,2025-06-12 03:15:00+00:00,2025-06-12 03:30:00+00:00,1.15029,1.15053,1.0,0.00024000000000001798,bearish_lqs,FVG,bearish_lqs,,,,,,,0.00024000000000001798,20.86430378426466,117550.71043485911
EURUSD,long,2025-06-12 02:25:00+00:00,2025-06-12 03:30:00+00:00,1.15048,1.15053,1.0,5.0000000000105516e-05,bearish_lqs,BREAKER_IS_IN_H1,bearish_lqs,,,,,,,5.0000000000105516e-05,4.346012099306857,117555.05644695842
AUDUSD,long,2025-06-12 00:05:00+00:00,2025-06-12 04:25:00+00:00,0.65015,0.65015,1.0,0.00030000000000002247,TP1_TP1_ATR,B_mons_reaction,TP1_TP1_ATR,0.65075,2025-06-12 02:00:00+00:00,TP1_TP1_ATR,,,0.00030000000000002247,0.00030000000000002247,46.1431977236057,117601.19964468203
AUDUSD,long,2025-06-12 02:50:00+00:00,2025-06-12 04:35:00+00:00,0.65085,0.64964,1.0,-0.0012100000000000444,SL_zone_level_OB_IS_IN_H1,OB_IS_IN_H1,SL_zone_level_OB_IS_IN_H1,,,,,,,-0.0012100000000000444,-185.9107321195428,117415.28891256248
AUDUSD,long,2025-06-11 16:15:00+00:00,2025-06-12 04:40:00+00:00,0.65208,0.6493487484218736,1.0,-0.00273125157812637,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.00273125157812637,-418.8522233662082,116996.43668919627
GBPUSD,long,2025-06-12 06:20:00+00:00,2025-06-12 06:30:00+00:00,1.35774,1.35792,1.0,0.000180000000000069,bearish_mons_reaction,BREAKER_H1,bearish_mons_reaction,,,,,,,0.000180000000000069,13.257324671886296,117009.69401386815
AUDUSD,long,2025-06-12 04:40:00+00:00,2025-06-12 06:35:00+00:00,0.64847,0.65054,1.0,0.0020700000000000163,TP2_RR_5,OB,TP2_RR_5,0.65054,2025-06-12 06:35:00+00:00,TP1_TP1_ATR,0.6503992320847334,2025-06-12 06:35:00+00:00,0.0010350000000000081,0.0020700000000000163,319.2129165574377,117328.9069304256
USDCAD,long,2025-06-12 03:40:00+00:00,2025-06-12 06:55:00+00:00,1.3663,1.3657599999999999,1.0,-0.000540000000000207,SL_zone_level_FVG,FVG,SL_zone_level_FVG,,,,,,,-0.000540000000000207,-39.522798799693106,117289.3841316259
USDCAD,long,2025-06-12 06:55:00+00:00,2025-06-12 07:40:00+00:00,1.36574,1.3654734816198717,1.0,-0.00026651838012825557,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.00026651838012825557,-19.514576722381683,117269.86955490352
GBPUSD,long,2025-06-12 07:10:00+00:00,2025-06-12 07:55:00+00:00,1.35778,1.3581400000000001,1.0,0.000360000000000138,bearish_lqs,BREAKER_H1,bearish_lqs,,,,,,,0.000360000000000138,26.51386822608508,117296.3834231296
USDJPY,long,2025-06-12 04:20:00+00:00,2025-06-12 09:30:00+00:00,143.844,143.68178782908873,1.0,-0.1622121709112605,SL_sl_atr_OB_IS_IN_H1,OB_IS_IN_H1,SL_sl_atr_OB_IS_IN_H1,,,,,,,-0.1622121709112605,-112.76950787746482,117183.61391525215
AUDNZD,long,2025-06-12 01:15:00+00:00,2025-06-12 10:25:00+00:00,1.07807,1.07829,1.0,0.00021999999999988695,bearish_lqs,B_mons_reaction_H1,bearish_lqs,,,,,,,0.00021999999999988695,20.40683814593551,117204.02075339807
GBPUSD,long,2025-06-12 10:35:00+00:00,2025-06-12 10:45:00+00:00,1.35364,1.3527387962995157,1.0,-0.0009012037004842988,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0009012037004842988,-66.5763201799813,117137.4444332181
GBPUSD,long,2025-06-12 10:45:00+00:00,2025-06-12 11:50:00+00:00,1.35245,1.3563399999999999,1.0,0.003889999999999949,TP2_RR_5,BREAKER_FVG,TP2_RR_5,1.3563399999999999,2025-06-12 11:50:00+00:00,TP1_TP1_ATR,1.3556613118719858,2025-06-12 11:50:00+00:00,0.0019449999999999745,0.003889999999999949,287.62615993197153,117425.07059315007
GBPUSD,long,2025-06-12 10:40:00+00:00,2025-06-12 11:50:00+00:00,1.35279,1.3563399999999999,1.0,0.003549999999999942,TP2_RR_5,FVG_OB,TP2_RR_5,1.3563399999999999,2025-06-12 11:50:00+00:00,TP1_TP1_ATR,1.355959874323677,2025-06-12 11:50:00+00:00,0.001774999999999971,0.003549999999999942,262.42062700049104,117687.49122015056
GBPUSD,long,2025-06-12 10:55:00+00:00,2025-06-12 12:55:00+00:00,1.35418,1.35766,1.0,0.0028200000000000447,bearish_mons_reaction,BREAKER_H1,bearish_mons_reaction,1.3563399999999999,2025-06-12 11:50:00+00:00,TP1_TP1_ATR,,,0.0010799999999999699,0.0028200000000000447,208.24410344267713,117895.73532359324
AUDNZD,long,2025-06-12 12:55:00+00:00,2025-06-12 13:20:00+00:00,1.07685,1.07685,1.0,0.00029999999999996696,TP1_TP1_ATR,B_mons_reaction_GAP,TP1_TP1_ATR,1.07745,2025-06-12 13:15:00+00:00,TP1_TP1_ATR,,,0.00029999999999996696,0.00029999999999996696,27.859033291541714,117923.59435688477
EURUSD,long,2025-06-12 15:55:00+00:00,2025-06-12 16:00:00+00:00,1.16093,1.16127,1.0,0.00034000000000000696,TP2_double_HH_15,FVG,TP2_double_HH_15,1.16127,2025-06-12 16:00:00+00:00,TP1_HH_15,1.1610900000000002,2025-06-12 16:00:00+00:00,0.00017000000000000348,0.00034000000000000696,29.28686484111936,117952.8812217259
EURUSD,long,2025-06-12 16:00:00+00:00,2025-06-12 18:10:00+00:00,1.16127,1.1574397496666422,1.0,-0.003830250333357821,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.003830250333357821,-329.8328841146177,117623.04833761128
AUDNZD,long,2025-06-12 11:35:00+00:00,2025-06-12 20:10:00+00:00,1.07745,1.0767,1.0,-0.0007500000000000284,bearish_lqs,GAP,bearish_lqs,,,,,,,-0.0007500000000000284,-69.60879855213962,117553.43953905914
USDCHF,long,2025-06-12 21:00:00+00:00,2025-06-12 22:50:00+00:00,0.81178,0.8110428602779551,1.0,-0.0007371397220448106,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0007371397220448106,-90.80535638286366,117462.63418267628
USDCHF,long,2025-06-12 20:40:00+00:00,2025-06-12 22:50:00+00:00,0.81176,0.8109990389145312,1.0,-0.0007609610854688587,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0007609610854688587,-93.74212642515751,117368.89205625112
USDJPY,long,2025-06-12 21:05:00+00:00,2025-06-13 01:15:00+00:00,143.569,143.42124,1.0,-0.1477599999999768,SL_zone_level_GPG_H1,GPG_H1,SL_zone_level_GPG_H1,,,,,,,-0.1477599999999768,-102.91915385631773,117265.9729023948
EURUSD,long,2025-06-12 20:15:00+00:00,2025-06-13 02:15:00+00:00,1.15661,1.1592,1.0,0.0025900000000000922,TP2_RR_5,FVG,TP2_RR_5,1.1592,2025-06-13 02:15:00+00:00,TP1_TP1_ATR,1.1592797459738569,2025-06-13 02:15:00+00:00,0.0012950000000000461,0.0025900000000000922,223.93027900503128,117489.90318139983
GBPUSD,long,2025-06-13 01:25:00+00:00,2025-06-13 02:55:00+00:00,1.36162,1.3627799999999999,1.0,0.0011599999999998278,TP2_double_HH_15,FVG,TP2_double_HH_15,1.3627799999999999,2025-06-13 02:55:00+00:00,TP1_HH_15,1.3629,2025-06-13 02:55:00+00:00,0.0005799999999999139,0.0011599999999998278,85.19263818097764,117575.0958195808
AUDUSD,long,2025-06-12 13:50:00+00:00,2025-06-13 03:00:00+00:00,0.65163,0.65163,1.0,0.0005449999999999622,TP1_TP1_ATR,B_lqs_H1,TP1_TP1_ATR,0.65272,2025-06-12 15:45:00+00:00,TP1_TP1_ATR,,,0.0005449999999999622,0.0005449999999999622,83.63641944047421,117658.73223902128
AUDUSD,long,2025-06-13 03:00:00+00:00,2025-06-13 03:05:00+00:00,0.65108,0.6507270495939729,1.0,-0.00035295040602711936,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00035295040602711936,-54.209990481525985,117604.52224853975
AUDUSD,long,2025-06-12 16:10:00+00:00,2025-06-13 03:05:00+00:00,0.65199,0.6507565773249724,1.0,-0.0012334226750275734,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0012334226750275734,-189.17815841156667,117415.3440901282
EURUSD,long,2025-06-13 03:05:00+00:00,2025-06-13 03:10:00+00:00,1.1594,1.1581573232767963,1.0,-0.0012426767232036617,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0012426767232036617,-107.18274307431963,117308.16134705387
AUDUSD,long,2025-06-13 03:05:00+00:00,2025-06-13 03:10:00+00:00,0.65051,0.6502201174801177,1.0,-0.00028988251988237845,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.00028988251988237845,-44.56234644853706,117263.59900060535
AUDNZD,long,2025-06-12 20:35:00+00:00,2025-06-13 03:20:00+00:00,1.07682,1.07581,1.0,-0.0010100000000001774,bearish_lqs,GAP,bearish_lqs,,,,,,,-0.0010100000000001774,-93.79469177765803,117169.80430882768
AUDNZD,long,2025-06-12 20:50:00+00:00,2025-06-13 03:20:00+00:00,1.07686,1.07581,1.0,-0.0010499999999999954,bearish_lqs,GAP_GPG_H1,bearish_lqs,,,,,,,-0.0010499999999999954,-97.50571104878958,117072.29859777889
AUDNZD,long,2025-06-13 01:00:00+00:00,2025-06-13 03:20:00+00:00,1.07626,1.07626,1.0,9.999999999998899e-05,TP1_TP1_ATR,B_lqs_H1_GAP,TP1_TP1_ATR,1.07646,2025-06-13 03:15:00+00:00,TP1_TP1_ATR,,,9.999999999998899e-05,9.999999999998899e-05,9.29143515507303,117081.59003293396
GBPUSD,long,2025-06-13 03:10:00+00:00,2025-06-13 03:30:00+00:00,1.35928,1.3585370194129434,1.0,-0.0007429805870566852,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0007429805870566852,-54.6598630934528,117026.93016984052
EURUSD,long,2025-06-13 03:10:00+00:00,2025-06-13 03:35:00+00:00,1.15639,1.155707514471311,1.0,-0.000682485528689103,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.000682485528689103,-59.01862941473922,116967.91154042578
GBPUSD,long,2025-06-13 03:30:00+00:00,2025-06-13 03:35:00+00:00,1.35809,1.3572679831698529,1.0,-0.0008220168301471542,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.0008220168301471542,-60.527419401302865,116907.38412102447
GBPUSD,long,2025-06-13 03:35:00+00:00,2025-06-13 04:00:00+00:00,1.3566799999999999,1.3558466986577207,1.0,-0.0008333013422792135,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0008333013422792135,-61.42209970510463,116845.96202131937
EURUSD,long,2025-06-13 03:35:00+00:00,2025-06-13 06:00:00+00:00,1.15471,1.1536849322651954,1.0,-0.0010250677348044857,SL_sl_atr_BREAKER_FVG,BREAKER_FVG,SL_sl_atr_BREAKER_FVG,,,,,,,-0.0010250677348044857,-88.7727424898447,116757.18927882952
GBPUSD,long,2025-06-13 04:20:00+00:00,2025-06-13 06:30:00+00:00,1.35556,1.3543328952342208,1.0,-0.0012271047657792522,SL_sl_atr_BREAKER_H1,BREAKER_H1,SL_sl_atr_BREAKER_H1,,,,,,,-0.0012271047657792522,-90.52382526625543,116666.66545356327
AUDNZD,long,2025-06-13 04:10:00+00:00,2025-06-13 07:25:00+00:00,1.07552,1.07606,1.0,0.0005399999999999849,bearish_lqs,OB_IS_IN_H1,bearish_lqs,,,,,,,0.0005399999999999849,50.208271347811745,116716.87372491107
USDCAD,long,2025-06-13 05:10:00+00:00,2025-06-13 07:40:00+00:00,1.3624,1.36418,1.0,0.001374999999999904,bearish_lqs,GPL_H1,bearish_lqs,1.36337,2025-06-13 06:15:00+00:00,TP1_TP1_ATR,,,0.0004849999999999577,0.001374999999999904,100.92483852025133,116817.79856343132
USDCAD,long,2025-06-13 05:20:00+00:00,2025-06-13 07:40:00+00:00,1.36215,1.36418,1.0,0.0020299999999999763,bearish_lqs,FVG,bearish_lqs,,,,,,,0.0020299999999999763,149.02910839481527,116966.82767182615
GBPUSD,long,2025-06-13 08:30:00+00:00,2025-06-13 09:40:00+00:00,1.3529,1.3529,1.0,0.0008449999999999847,TP1_TP1_ATR,OB_IS_IN_H1,TP1_TP1_ATR,1.35459,2025-06-13 09:05:00+00:00,TP1_TP1_ATR,,,0.0008449999999999847,0.0008449999999999847,62.45842264764466,117029.28609447379
XAUUSD,long,2025-06-13 07:05:00+00:00,2025-06-13 09:45:00+00:00,3427.83,3417.987604070682,1.0,-9.842395929317718,SL_sl_atr_BREAKER_H1,BREAKER_H1,SL_sl_atr_BREAKER_H1,,,,,,,-9.842395929317718,-287.13197356104934,116742.15412091273
USDCAD,long,2025-06-13 10:15:00+00:00,2025-06-13 11:05:00+00:00,1.36299,1.3617538265447338,1.0,-0.0012361734552661652,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.0012361734552661652,-90.69570981930649,116651.45841109342
USDCAD,long,2025-06-13 12:00:00+00:00,2025-06-13 13:10:00+00:00,1.36188,1.36188,1.0,0.00039000000000000146,TP1_TP1_ATR,FVG_H1,TP1_TP1_ATR,1.36266,2025-06-13 12:30:00+00:00,TP1_TP1_ATR,,,0.00039000000000000146,0.00039000000000000146,28.63688430698751,116680.09529540042
AUDUSD,long,2025-06-13 12:20:00+00:00,2025-06-13 13:20:00+00:00,0.64848,0.6476300960764245,1.0,-0.0008499039235754235,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.0008499039235754235,-131.06093072653337,116549.03436467389
XAUUSD,long,2025-06-13 10:15:00+00:00,2025-06-13 13:40:00+00:00,3414.98,3414.98,1.0,4.384999999999991,TP1_TP1_ATR,BREAKER_H1,TP1_TP1_ATR,3423.75,2025-06-13 11:25:00+00:00,TP1_TP1_ATR,,,4.384999999999991,4.384999999999991,128.4048515657483,116677.43921623964
GBPUSD,long,2025-06-13 09:40:00+00:00,2025-06-13 13:45:00+00:00,1.35274,1.35274,1.0,0.0008399999999999519,TP1_TP1_ATR,OB_IS_IN_H1,TP1_TP1_ATR,1.35442,2025-06-13 10:10:00+00:00,TP1_TP1_ATR,,,0.0008399999999999519,0.0008399999999999519,62.09618995519847,116739.53540619483
USDCAD,long,2025-06-13 11:05:00+00:00,2025-06-13 13:50:00+00:00,1.36173,1.36388,1.0,0.0021499999999998742,TP2_RR_5,OB,TP2_RR_5,1.36388,2025-06-13 13:50:00+00:00,TP1_TP1_ATR,1.3640772622585864,2025-06-13 13:50:00+00:00,0.0010749999999999371,0.0021499999999998742,157.88739324241033,116897.42279943725
USDCAD,long,2025-06-13 11:15:00+00:00,2025-06-13 13:50:00+00:00,1.3614899999999999,1.36388,1.0,0.0023900000000001143,TP2_RR_5,BREAKER,TP2_RR_5,1.36388,2025-06-13 13:50:00+00:00,TP1_TP1_ATR,1.3638246291923521,2025-06-13 13:50:00+00:00,0.0011950000000000571,0.0023900000000001143,175.5429713035068,117072.96577074075
USDCAD,long,2025-06-13 15:15:00+00:00,2025-06-13 15:50:00+00:00,1.36284,1.3617992865274846,1.0,-0.001040713472515442,SL_sl_atr_GPL_H1,GPL_H1,SL_sl_atr_GPL_H1,,,,,,,-0.001040713472515442,-76.36358431770729,116996.60218642304
GBPUSD,long,2025-06-13 14:10:00+00:00,2025-06-13 16:05:00+00:00,1.3526799999999999,1.3526799999999999,1.0,0.000560000000000116,TP1_TP1_ATR,FVG_OB_IS_IN_H1,TP1_TP1_ATR,1.3538000000000001,2025-06-13 14:45:00+00:00,TP1_TP1_ATR,,,0.000560000000000116,0.000560000000000116,41.399296211972974,117038.00148263501
AUDNZD,long,2025-06-13 16:20:00+00:00,2025-06-13 16:50:00+00:00,1.07756,1.0771912938253667,1.0,-0.00036870617463335975,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00036870617463335975,-34.216765157704415,117003.7847174773
AUDNZD,long,2025-06-13 16:25:00+00:00,2025-06-13 16:50:00+00:00,1.07769,1.077196201409269,1.0,-0.0004937985907309539,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0004937985907309539,-45.82009582820235,116957.96462164911
AUDUSD,long,2025-06-13 13:35:00+00:00,2025-06-13 17:00:00+00:00,0.64654,0.64857,1.0,0.0020299999999999763,TP2_RR_5,OB,TP2_RR_5,0.64857,2025-06-13 17:00:00+00:00,TP1_TP1_ATR,0.6487753226181564,2025-06-13 17:00:00+00:00,0.0010149999999999881,0.0020299999999999763,313.97902681968264,117271.94364846879
GBPUSD,long,2025-06-13 16:10:00+00:00,2025-06-13 17:15:00+00:00,1.35209,1.35504,1.0,0.002175000000000038,TP2_RR_3,B_mons_reaction_GPG_IS_IN_H1_OB_IS_IN_H1,TP2_RR_3,1.35349,2025-06-13 16:50:00+00:00,TP1_TP1_ATR,1.35531637979179,2025-06-13 17:15:00+00:00,0.0007000000000000339,0.002175000000000038,160.86207279101527,117432.8057212598
AUDUSD,long,2025-06-13 13:40:00+00:00,2025-06-13 17:15:00+00:00,0.64673,0.64958,1.0,0.002850000000000019,TP2_RR_5,BREAKER,TP2_RR_5,0.64958,2025-06-13 17:15:00+00:00,TP1_TP1_ATR,0.6489913710025739,2025-06-13 17:15:00+00:00,0.0014250000000000096,0.002850000000000019,440.6784902509577,117873.48421151076
GBPUSD,long,2025-06-13 16:20:00+00:00,2025-06-13 18:00:00+00:00,1.35244,1.35762,1.0,0.0034999999999999476,TP2_RR_5,GPG_IS_IN_H1_OB_IS_IN_H1,TP2_RR_5,1.35426,2025-06-13 17:00:00+00:00,TP1_TP1_ATR,1.3561129072539542,2025-06-13 18:00:00+00:00,0.0009099999999999664,0.0034999999999999476,258.79151755345504,118132.27572906422
GBPUSD,long,2025-06-13 13:40:00+00:00,2025-06-13 18:00:00+00:00,1.3536299999999999,1.35762,1.0,0.00399000000000016,TP2_RR_5,FVG,TP2_RR_5,1.35762,2025-06-13 18:00:00+00:00,TP1_TP1_ATR,1.3569074720707717,2025-06-13 18:00:00+00:00,0.00199500000000008,0.00399000000000016,294.7629706788532,118427.03869974308
GBPUSD,long,2025-06-13 14:25:00+00:00,2025-06-13 18:00:00+00:00,1.35287,1.35762,1.0,0.0034600000000000186,TP2_RR_5,OB_IS_IN_H1,TP2_RR_5,1.35504,2025-06-13 17:15:00+00:00,TP1_TP1_ATR,1.356673916155999,2025-06-13 18:00:00+00:00,0.0010850000000000026,0.0034600000000000186,255.75258524470337,118682.79128498778
GBPUSD,long,2025-06-13 16:35:00+00:00,2025-06-13 18:00:00+00:00,1.3533,1.35762,1.0,0.003030000000000088,TP2_RR_5,GPG_H1_OB_IS_IN_H1,TP2_RR_5,1.35504,2025-06-13 17:15:00+00:00,TP1_TP1_ATR,1.3572937089055894,2025-06-13 18:00:00+00:00,0.0008700000000000374,0.003030000000000088,223.89714032365978,118906.68842531144
USDCHF,long,2025-06-13 17:10:00+00:00,2025-06-13 18:35:00+00:00,0.81159,0.8111107568224901,1.0,-0.00047924317750991374,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00047924317750991374,-59.049911594513695,118847.63851371693
USDCHF,long,2025-06-13 17:15:00+00:00,2025-06-13 19:00:00+00:00,0.81181,0.8110149884780266,1.0,-0.0007950115219734766,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.0007950115219734766,-97.93073773093171,118749.707775986
USDJPY,long,2025-06-13 18:40:00+00:00,2025-06-13 21:45:00+00:00,144.04,143.86865936399047,1.0,-0.17134063600951777,SL_sl_atr_B_mons_reaction,B_mons_reaction,SL_sl_atr_B_mons_reaction,,,,,,,-0.17134063600951777,-118.95351014268105,118630.75426584331
AUDNZD,long,2025-06-13 23:50:00+00:00,2025-06-13 23:55:00+00:00,1.07795,1.077597171808217,1.0,-0.00035282819178306113,SL_sl_atr_BREAKER,BREAKER,SL_sl_atr_BREAKER,,,,,,,-0.00035282819178306113,-32.73140607477723,118598.02285976853
AUDNZD,long,2025-06-13 23:45:00+00:00,2025-06-13 23:55:00+00:00,1.07793,1.077706954255003,1.0,-0.00022304574499698582,SL_sl_atr_OB,OB,SL_sl_atr_OB,,,,,,,-0.00022304574499698582,-20.69204354614732,118577.33081622238
GBPUSD,long,2025-06-13 22:00:00+00:00,2025-06-16 00:00:00+00:00,1.35618,1.35618,1.0,0.0004150000000000542,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,1.35701,2025-06-13 23:55:00+00:00,TP1_TP1_ATR,,,0.0004150000000000542,0.0004150000000000542,30.60065772980388,118607.9314739522
EURUSD,long,2025-06-13 21:35:00+00:00,2025-06-16 00:00:00+00:00,1.15392,1.1531675705845974,1.0,-0.0007524294154026556,SL_sl_atr_FVG,FVG,SL_sl_atr_FVG,,,,,,,-0.0007524294154026556,-65.20637612682471,118542.72509782537
USDJPY,long,2025-06-16 00:15:00+00:00,2025-06-16 00:25:00+00:00,143.97,144.132,1.0,0.16200000000000614,bearish_lqs,GPL_H1,bearish_lqs,144.132,2025-06-16 00:25:00+00:00,TP1_TP1_ATR,,,0.08100000000000307,0.16200000000000614,112.52344238383424,118655.2485402092
AUDNZD,long,2025-06-16 00:05:00+00:00,2025-06-16 00:55:00+00:00,1.0771,1.0771,1.0,0.00031000000000003247,TP1_TP1_ATR,GPG_H1_GPL_H1,TP1_TP1_ATR,1.07772,2025-06-16 00:45:00+00:00,TP1_TP1_ATR,,,0.00031000000000003247,0.00031000000000003247,28.780985980877585,118684.02952619008
GBPUSD,long,2025-06-16 00:00:00+00:00,2025-06-16 00:55:00+00:00,1.35499,1.3542922676525082,1.0,-0.0006977323474917085,SL_sl_atr_FVG_OB,FVG_OB,SL_sl_atr_FVG_OB,,,,,,,-0.0006977323474917085,-51.493542202651575,118632.53598398743
AUDUSD,long,2025-06-16 00:00:00+00:00,2025-06-16 01:50:00+00:00,0.64726,0.6489,1.0,0.0016400000000000858,TP2_RR_5,FVG_OB,TP2_RR_5,0.6489,2025-06-16 01:50:00+00:00,TP1_TP1_ATR,0.6491019443525216,2025-06-16 01:50:00+00:00,0.0008200000000000429,0.0016400000000000858,253.37576862467728,118885.9117526121
AUDUSD,long,2025-06-16 00:05:00+00:00,2025-06-16 02:10:00+00:00,0.64827,0.64827,1.0,0.0003150000000000097,TP1_TP1_ATR,GPL_H1,TP1_TP1_ATR,0.6489,2025-06-16 01:50:00+00:00,TP1_TP1_ATR,,,0.0003150000000000097,0.0003150000000000097,48.59086491739703,118934.5026175295
AUDNZD,long,2025-06-16 06:30:00+00:00,2025-06-16 07:20:00+00:00,1.07598,1.07741,1.0,0.0014300000000000423,TP2_RR_5,BREAKER,TP2_RR_5,1.07741,2025-06-16 07:20:00+00:00,TP1_TP1_ATR,1.0773085623691303,2025-06-16 07:20:00+00:00,0.0007150000000000212,0.0014300000000000423,132.90209855202164,119067.40471608152
